"SEGMENT","POSITION","FIELD","PARENT_FIELD","TABLE","NAME","DESCRIPTION"
06,25,PCT0320020,PCT0320015,PCT032,"No own children under 18 years","Total: Other family: Female householder, no husband present: No own children under 18 years"
06,26,PCT0330001,NA,PCT033,"Total","Total"
06,27,PCT0330002,PCT0330001,PCT033,"Husband-wife family","Total: Husband-wife family"
06,28,PCT0330003,PCT0330002,PCT033,"With related children under 18 years","Total: Husband-wife family: With related children under 18 years"
06,29,PCT0330004,PCT0330003,PCT033,"Under 6 years only","Total: Husband-wife family: With related children under 18 years: Under 6 years only"
06,30,PCT0330005,PCT0330003,PCT033,"Under 6 years and 6 to 17 years","Total: Husband-wife family: With related children under 18 years: Under 6 years and 6 to 17 years"
06,31,PCT0330006,PCT0330003,PCT033,"6 to 17 years only","Total: Husband-wife family: With related children under 18 years: 6 to 17 years only"
06,32,PCT0330007,PCT0330002,PCT033,"No related children under 18 years","Total: Husband-wife family: No related children under 18 years"
06,33,PCT0330008,PCT0330001,PCT033,"Other family","Total: Other family"
06,34,PCT0330009,PCT0330008,PCT033,"Male householder, no wife present","Total: Other family: Male householder, no wife present"
06,35,PCT0330010,PCT0330009,PCT033,"With related children under 18 years","Total: Other family: Male householder, no wife present: With related children under 18 years"
06,36,PCT0330011,PCT0330010,PCT033,"Under 6 years only","Total: Other family: Male householder, no wife present: With related children under 18 years: Under 6 years only"
06,37,PCT0330012,PCT0330010,PCT033,"Under 6 years and 6 to 17 years","Total: Other family: Male householder, no wife present: With related children under 18 years: Under 6 years and 6 to 17 years"
06,38,PCT0330013,PCT0330010,PCT033,"6 to 17 years only","Total: Other family: Male householder, no wife present: With related children under 18 years: 6 to 17 years only"
06,39,PCT0330014,PCT0330009,PCT033,"No related children under 18 years","Total: Other family: Male householder, no wife present: No related children under 18 years"
06,40,PCT0330015,PCT0330008,PCT033,"Female householder, no husband present","Total: Other family: Female householder, no husband present"
06,41,PCT0330016,PCT0330015,PCT033,"With related children under 18 years","Total: Other family: Female householder, no husband present: With related children under 18 years"
06,42,PCT0330017,PCT0330016,PCT033,"Under 6 years only","Total: Other family: Female householder, no husband present: With related children under 18 years: Under 6 years only"
06,43,PCT0330018,PCT0330016,PCT033,"Under 6 years and 6 to 17 years","Total: Other family: Female householder, no husband present: With related children under 18 years: Under 6 years and 6 to 17 years"
06,44,PCT0330019,PCT0330016,PCT033,"6 to 17 years only","Total: Other family: Female householder, no husband present: With related children under 18 years: 6 to 17 years only"
06,45,PCT0330020,PCT0330015,PCT033,"No related children under 18 years","Total: Other family: Female householder, no husband present: No related children under 18 years"
06,46,PCT0340001,NA,PCT034,"Total","Total"
06,47,PCT0340002,PCT0340001,PCT034,"In husband-wife families","Total: In husband-wife families"
06,48,PCT0340003,PCT0340002,PCT034,"Under 3 years","Total: In husband-wife families: Under 3 years"
06,49,PCT0340004,PCT0340002,PCT034,"3 and 4 years","Total: In husband-wife families: 3 and 4 years"
06,50,PCT0340005,PCT0340002,PCT034,"5 years","Total: In husband-wife families: 5 years"
06,51,PCT0340006,PCT0340002,PCT034,"6 to 11 years","Total: In husband-wife families: 6 to 11 years"
06,52,PCT0340007,PCT0340002,PCT034,"12 to 17 years","Total: In husband-wife families: 12 to 17 years"
06,53,PCT0340008,PCT0340001,PCT034,"In other families","Total: In other families"
06,54,PCT0340009,PCT0340008,PCT034,"In male householder, no wife present family","Total: In other families: In male householder, no wife present family"
06,55,PCT0340010,PCT0340009,PCT034,"Under 3 years","Total: In other families: In male householder, no wife present family: Under 3 years"
06,56,PCT0340011,PCT0340009,PCT034,"3 and 4 years","Total: In other families: In male householder, no wife present family: 3 and 4 years"
06,57,PCT0340012,PCT0340009,PCT034,"5 years","Total: In other families: In male householder, no wife present family: 5 years"
06,58,PCT0340013,PCT0340009,PCT034,"6 to 11 years","Total: In other families: In male householder, no wife present family: 6 to 11 years"
06,59,PCT0340014,PCT0340009,PCT034,"12 to 17 years","Total: In other families: In male householder, no wife present family: 12 to 17 years"
06,60,PCT0340015,PCT0340008,PCT034,"In female householder, no husband present family","Total: In other families: In female householder, no husband present family"
06,61,PCT0340016,PCT0340015,PCT034,"Under 3 years","Total: In other families: In female householder, no husband present family: Under 3 years"
06,62,PCT0340017,PCT0340015,PCT034,"3 and 4 years","Total: In other families: In female householder, no husband present family: 3 and 4 years"
06,63,PCT0340018,PCT0340015,PCT034,"5 years","Total: In other families: In female householder, no husband present family: 5 years"
06,64,PCT0340019,PCT0340015,PCT034,"6 to 11 years","Total: In other families: In female householder, no husband present family: 6 to 11 years"
06,65,PCT0340020,PCT0340015,PCT034,"12 to 17 years","Total: In other families: In female householder, no husband present family: 12 to 17 years"
06,66,PCT0350001,NA,PCT035,"Total","Total"
06,67,PCT0350002,PCT0350001,PCT035,"Under 3 years","Total: Under 3 years"
06,68,PCT0350003,PCT0350001,PCT035,"3 and 4 years","Total: 3 and 4 years"
06,69,PCT0350004,PCT0350001,PCT035,"5 years","Total: 5 years"
06,70,PCT0350005,PCT0350001,PCT035,"6 to 11 years","Total: 6 to 11 years"
06,71,PCT0350006,PCT0350001,PCT035,"12 to 17 years","Total: 12 to 17 years"
06,72,PCT0360001,NA,PCT036,"Total","Total"
06,73,PCT0360002,PCT0360001,PCT036,"Male householder","Total: Male householder"
06,74,PCT0360003,PCT0360002,PCT036,"Living alone","Total: Male householder: Living alone"
06,75,PCT0360004,PCT0360003,PCT036,"Householder 15 to 64 years","Total: Male householder: Living alone: Householder 15 to 64 years"
06,76,PCT0360005,PCT0360003,PCT036,"Householder 65 years and over","Total: Male householder: Living alone: Householder 65 years and over"
06,77,PCT0360006,PCT0360002,PCT036,"Not living alone","Total: Male householder: Not living alone"
06,78,PCT0360007,PCT0360006,PCT036,"Householder 15 to 64 years","Total: Male householder: Not living alone: Householder 15 to 64 years"
06,79,PCT0360008,PCT0360006,PCT036,"Householder 65 years and over","Total: Male householder: Not living alone: Householder 65 years and over"
06,80,PCT0360009,PCT0360001,PCT036,"Female householder","Total: Female householder"
06,81,PCT0360010,PCT0360009,PCT036,"Living alone","Total: Female householder: Living alone"
06,82,PCT0360011,PCT0360010,PCT036,"Householder 15 to 64 years","Total: Female householder: Living alone: Householder 15 to 64 years"
06,83,PCT0360012,PCT0360010,PCT036,"Householder 65 years and over","Total: Female householder: Living alone: Householder 65 years and over"
06,84,PCT0360013,PCT0360009,PCT036,"Not living alone","Total: Female householder: Not living alone"
06,85,PCT0360014,PCT0360013,PCT036,"Householder 15 to 64 years","Total: Female householder: Not living alone: Householder 15 to 64 years"
06,86,PCT0360015,PCT0360013,PCT036,"Householder 65 years and over","Total: Female householder: Not living alone: Householder 65 years and over"
06,87,PCT0370001,NA,PCT037,"Total","Total"
06,88,PCT0370002,PCT0370001,PCT037,"In family households","Total: In family households"
06,89,PCT0370003,PCT0370002,PCT037,"Roomer or boarder","Total: In family households: Roomer or boarder"
06,90,PCT0370004,PCT0370002,PCT037,"Housemate or roommate","Total: In family households: Housemate or roommate"
06,91,PCT0370005,PCT0370002,PCT037,"Unmarried partner","Total: In family households: Unmarried partner"
06,92,PCT0370006,PCT0370002,PCT037,"Other nonrelatives","Total: In family households: Other nonrelatives"
06,93,PCT0370007,PCT0370001,PCT037,"In nonfamily households","Total: In nonfamily households"
06,94,PCT0370008,PCT0370007,PCT037,"Roomer or boarder","Total: In nonfamily households: Roomer or boarder"
06,95,PCT0370009,PCT0370007,PCT037,"Housemate or roommate","Total: In nonfamily households: Housemate or roommate"
06,96,PCT0370010,PCT0370007,PCT037,"Unmarried partner","Total: In nonfamily households: Unmarried partner"
06,97,PCT0370011,PCT0370007,PCT037,"Other nonrelatives","Total: In nonfamily households: Other nonrelatives"
06,98,PCT038 0001,NA,PCT038,"Total","Total"
06,99,PCT038 0002,PCT038 0001,PCT038,"Institutionalized population (101-106, 201-203, 301, 401-405)","Total: Institutionalized population (101-106, 201-203, 301, 401-405)"
06,100,PCT038 0003,PCT038 0002,PCT038,"Correctional facilities for adults (101-106)","Total: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106)"
06,101,PCT038 0004,PCT038 0003,PCT038,"Federal detention centers (101)","Total: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): Federal detention centers (101)"
06,102,PCT038 0005,PCT038 0003,PCT038,"Federal prisons (102)","Total: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): Federal prisons (102)"
06,103,PCT038 0006,PCT038 0003,PCT038,"State prisons (103)","Total: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): State prisons (103)"
06,104,PCT038 0007,PCT038 0003,PCT038,"Local jails and other municipal confinement facilities (104)","Total: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): Local jails and other municipal confinement facilities (104)"
06,105,PCT038 0008,PCT038 0003,PCT038,"Correctional residential facilities (105)","Total: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): Correctional residential facilities (105)"
06,106,PCT038 0009,PCT038 0003,PCT038,"Military disciplinary barracks and jails (106)","Total: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): Military disciplinary barracks and jails (106)"
06,107,PCT038 0010,PCT038 0002,PCT038,"Juvenile facilities (201-203)","Total: Institutionalized population (101-106, 201-203, 301, 401-405): Juvenile facilities (201-203)"
06,108,PCT038 0011,PCT038 0010,PCT038,"Group homes for juveniles (non-correctional) (201)","Total: Institutionalized population (101-106, 201-203, 301, 401-405): Juvenile facilities (201-203): Group homes for juveniles (non-correctional) (201)"
06,109,PCT038 0012,PCT038 0010,PCT038,"Residential treatment centers for juveniles (non-correctional) (202)","Total: Institutionalized population (101-106, 201-203, 301, 401-405): Juvenile facilities (201-203): Residential treatment centers for juveniles (non-correctional) (202)"
